GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,PseudorangeRateMetersPerSecond,Constellation,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-04-13 16:55:12.426043+00:00,G08,15793387.911367362,2102935.556744941,21818116.11689229,21679721.234435987,40.3,-298.02496337890625,G,,,,,,,
2024-04-13 16:55:12.426043+00:00,G10,23064011.39756653,13308195.843082896,-3267579.737566558,22261896.36163021,43.4,591.4232177734375,G,,,,,,,
2024-04-13 16:55:12.426043+00:00,G27,5151093.747838907,25861443.736599315,-3208398.0967565654,23719406.166055378,28.9,-454.17388916015625,G,,,,,,,
2024-04-13 16:55:12.426043+00:00,G32,7637913.417798024,17781150.96242462,18489600.24525804,21321686.22957764,39.7,304.9498596191406,G,,,,,,,
2024-04-13 16:55:13.426043+00:00,G10,14670519.852281088,-4664275.224037991,22112127.422254693,22710889.21215454,34.4,-463.1272277832031,G,,,,,,,
2024-04-13 16:55:13.426043+00:00,G21,23110705.014859304,-12014676.46761288,4699135.215549629,24050530.86340181,43.3,-460.2403259277344,G,,,,,,,
2024-04-13 16:55:13.426043+00:00,G27,25092037.62199772,4836487.22807418,7899063.671008266,21216196.872053277,45.5,230.2839813232422,G,,,,,,,
2024-04-13 16:55:13.426043+00:00,G32,-1794824.7937961435,17437113.929572817,20059410.847223382,22871954.12912184,32.7,402.9563598632813,G,,,,,,,
2024-04-13 16:55:13.426043+00:00,G08,15793837.560188526,2105548.435076443,21817625.827704668,21679414.84303576,36.1,-300.219482421875,G,,,,,,,
2024-04-13 16:55:13.426043+00:00,G10,23063572.232031822,13308249.660177195,-3270695.72381257,22262486.03870642,42.7,589.802978515625,G,,,,,,,
2024-04-13 16:55:13.426043+00:00,G27,5150864.451059906,25861877.41519938,-3205255.620126306,23718945.056968853,31.1,-457.0188293457031,G,,,,,,,
2024-04-13 16:55:13.426043+00:00,G32,7635773.159240024,17780304.73950959,18491297.75085366,21321992.30626047,42.5,303.5295104980469,G,,,,,,,
2024-04-13 16:55:14.426043+00:00,G10,14670986.3991012,-4661623.467157841,22112409.900563154,22710428.42364761,32.3,-463.8788757324219,G,,,,,,,
2024-04-13 16:55:14.426043+00:00,G21,23110318.03725224,-12014150.297383616,4702294.989900923,24050070.986736927,39.9,-461.09576416015625,G,,,,,,,
2024-04-13 16:55:14.426043+00:00,G27,25092859.4697406,4837121.069858573,7896146.666264802,21216431.3052312,42.9,229.40264892578125,G,,,,,,,
2024-04-13 16:55:14.426043+00:00,G32,-1796946.589015088,17438450.00012769,20058014.30998168,22872377.43520864,31.5,401.3008117675781,G,,,,,,,
2024-04-13 16:55:14.426043+00:00,G08,15794287.35484523,2108161.2163434424,21817135.09752512,21679121.923203625,36.4,-301.301025390625,G,,,,,,,
2024-04-13 16:55:14.426043+00:00,G10,23063132.72082359,13308303.337362371,-3273811.642563177,22263071.56263081,41.4,588.8037109375,G,,,,,,,
2024-04-13 16:55:14.426043+00:00,G27,5150635.135357044,25862310.71475118,-3202113.0754252435,23718494.17370992,34.0,-457.6658020019531,G,,,,,,,
2024-04-13 16:55:14.426043+00:00,G32,7633632.659114686,17779458.55369728,18492994.87205032,21322292.414968822,37.8,302.324462890625,G,,,,,,,
2024-04-13 16:55:15.426043+00:00,G10,14671453.11181284,-4658971.70778662,22112691.92827791,22709927.77884336,36.0,-464.05126953125,G,,,,,,,
2024-04-13 16:55:15.426043+00:00,G21,23109930.76243472,-12013623.876280325,4705454.663161646,24049609.01604592,43.5,-461.3467102050781,G,,,,,,,
2024-04-13 16:55:15.426043+00:00,G27,25093681.020628355,4837754.716777048,7893229.496898878,21216655.547481976,44.7,229.0523681640625,G,,,,,,,
2024-04-13 16:55:15.426043+00:00,G32,-1799068.161441764,17439786.105466384,20056617.349556196,22872745.284503456,32.1,399.9116821289063,G,,,,,,,
2024-04-13 16:55:15.426043+00:00,G08,15794737.295359546,2110773.900720836,21816643.926322896,21678815.5318034,40.3,-301.5867614746094,G,,,,,,,
2024-04-13 16:55:15.426043+00:00,G10,23062692.86395194,13308356.874686358,-3276927.4935961124,22263668.14999325,43.0,588.2914428710938,G,,,,,,,
2024-04-13 16:55:15.426043+00:00,G27,5150405.80065489,25862743.63529517,-3198970.462396057,23718022.594492752,35.3,-457.59619140625,G,,,,,,,
2024-04-13 16:55:15.426043+00:00,G32,7631491.917534812,17778612.40506558,18494691.60875369,21322596.990932923,38.9,300.7973327636719,G,,,,,,,
2024-04-13 16:55:16.426043+00:00,G10,14671919.990267385,-4656319.946799975,22112973.5053083,22709478.99608624,34.9,-465.8199157714844,G,,,,,,,
2024-04-13 16:55:16.426043+00:00,G21,23109543.19045013,-12013097.204270069,4708614.235251176,24049146.137943584,39.4,-463.0796508789063,G,,,,,,,
2024-04-13 16:55:16.426043+00:00,G27,25094502.274579328,4838388.168830471,7890312.163120833,21216884.92009676,41.6,225.2352600097656,G,,,,,,,
2024-04-13 16:55:16.426043+00:00,G32,-1801189.5101823024,17441122.2449954,20055219.966537777,22873178.50231393,31.3,399.4169006347656,G,,,,,,,
2024-04-13 16:55:16.426043+00:00,G08,15795187.381681187,2113386.487963163,21816152.314146243,21678516.95810072,38.1,-302.7286682128906,G,,,,,,,
2024-04-13 16:55:16.426043+00:00,G10,23062252.661371283,13308410.27220375,-3280043.2770841327,22264253.01080936,37.2,584.2871704101562,G,,,,,,,
2024-04-13 16:55:16.426043+00:00,G27,5150176.44693541,25863176.176763844,-3195827.781564713,23717574.119363867,29.6,-457.3994140625,G,,,,,,,
2024-04-13 16:55:16.426043+00:00,G32,7629350.934432629,17777766.293620486,18496387.961013,21322891.09676637,39.6,293.66119384765625,G,,,,,,,
2024-04-13 16:55:17.426043+00:00,G10,14672387.034557492,-4653668.183702726,22113254.631709475,22709018.800886706,34.1,-454.2595520019531,G,,,,,,,
2024-04-13 16:55:17.426043+00:00,G21,23109155.32133982,-12012570.281316333,4711773.706107637,24048681.759122524,42.4,-451.60491943359375,G,,,,,,,
2024-04-13 16:55:17.426043+00:00,G27,25095323.23156869,4839021.426064656,7887394.664938557,21217113.94370719,44.1,239.17059326171875,G,,,,,,,
2024-04-13 16:55:17.426043+00:00,G32,-1803310.635731148,17442458.418995183,20053822.16060349,22873601.808400728,27.2,400.4159240722656,G,,,,,,,
2024-04-13 16:55:17.426043+00:00,G08,15795637.613808952,2115998.978110396,21815660.26098979,21678214.754752748,38.4,-292.2149658203125,G,,,,,,,
2024-04-13 16:55:17.426043+00:00,G10,23061812.113085143,13308463.52996296,-3283158.992853177,22264836.71991111,40.8,598.12158203125,G,,,,,,,
2024-04-13 16:55:17.426043+00:00,G27,5149947.074125245,25863608.33919417,-3192685.0326988064,23717120.19976705,28.9,-455.0397338867188,G,,,,,,,
2024-04-13 16:55:17.426043+00:00,G32,7627209.710045252,17776920.219489053,18498083.928635437,21323202.5830167,42.2,312.0541381835937,G,,,,,,,
2024-04-13 16:55:18.426043+00:00,G10,14672854.244656684,-4651016.4186763335,22113535.30746462,22708560.420509823,38.3,-455.6234436035156,G,,,,,,,
2024-04-13 16:55:18.426043+00:00,G21,23108767.155159425,-12012043.10740228,4714933.075552208,24048226.38461382,45.0,-452.4517822265625,G,,,,,,,
2024-04-13 16:55:18.426043+00:00,G27,25096143.891533542,4839654.488495204,7884477.002495844,21217351.09911909,44.5,238.53065490722656,G,,,,,,,
2024-04-13 16:55:18.426043+00:00,G32,-1805431.53838861,17443794.627624445,20052423.93155744,22873967.2495655,38.5,411.1208190917969,G,,,,,,,
2024-04-13 16:55:18.426043+00:00,G08,15796087.99169781,2118611.37094824,21815167.766896017,21677926.651180707,39.5,-292.1941223144531,G,,,,,,,
2024-04-13 16:55:18.426043+00:00,G10,23061371.21910548,13308516.64801178,-3286274.640668333,22265435.71540359,41.1,597.9027099609375,G,,,,,,,
2024-04-13 16:55:18.426043+00:00,G27,5149717.682175502,25864040.1225766,-3189542.2159039318,23716664.535148457,31.7,-448.3318786621094,G,,,,,,,
2024-04-13 16:55:18.426043+00:00,G32,7625068.244257041,17776074.182658575,18499779.51170797,21323509.846314333,45.7,311.73944091796875,G,,,,,,,
2024-04-13 16:55:19.426043+00:00,G10,14673321.620561514,-4648364.651771697,22113815.532570787,22708102.35423686,35.4,-458.99224853515625,G,,,,,,,
2024-04-13 16:55:19.426043+00:00,G21,23108378.69194657,-12011515.682487093,4718092.343551727,24047776.698876098,43.9,-456.1625061035156,G,,,,,,,
2024-04-13 16:55:19.426043+00:00,G27,25096964.25444991,4840287.3561682645,7881559.175797882,21217590.6277606,43.8,234.7779083251953,G,,,,,,,
2024-04-13 16:55:19.426043+00:00,G32,-1807552.217367516,17445130.870356496,20051025.279920988,22874380.64392862,40.0,407.79290771484375,G,,,,,,,
2024-04-13 16:55:19.426043+00:00,G08,15796538.51537483,2121223.666680553,21814674.831828624,21677622.388707045,40.6,-296.1277160644531,G,,,,,,,
2024-04-13 16:55:19.426043+00:00,G10,23060929.97940181,13308569.626402833,-3289390.220596393,22266037.39822961,38.2,593.6304931640625,G,,,,,,,
2024-04-13 16:55:19.426043+00:00,G27,5149488.271039762,25864471.52689675,-3186399.3313215678,23716214.24519693,30.0,-450.7485961914063,G,,,,,,,
2024-04-13 16:55:19.426043+00:00,G32,7622926.537154293,17775228.183196113,18501474.71015768,21323819.55264245,42.0,308.3280334472656,G,,,,,,,
2024-04-13 16:55:20.426043+00:00,G10,14673789.16226243,-4645712.883073984,22114095.307021443,22707646.940396994,38.3,-455.0777893066406,G,,,,,,,
2024-04-13 16:55:20.426043+00:00,G21,23107989.93172584,-12010988.006511811,4721251.510180042,24047319.23034126,44.0,-453.4032287597656,G,,,,,,,
2024-04-13 16:55:20.426043+00:00,G27,25097784.32029197,4840920.029127989,7878641.184856655,21217827.46906858,45.5,237.4659881591797,G,,,,,,,
2024-04-13 16:55:20.426043+00:00,G32,-1809672.67305121,17446467.14740194,20049626.20544397,22874782.38154629,39.7,410.2803649902344,G,,,,,,,
2024-04-13 16:55:20.426043+00:00,G08,15796989.184774002,2123835.8649712373,21814181.45585312,21677333.65692717,42.1,-293.4154052734375,G,,,,,,,
2024-04-13 16:55:20.426043+00:00,G10,23060488.39393869,13308622.46518938,-3292505.732738305,22266625.888691016,42.6,596.7689208984375,G,,,,,,,
2024-04-13 16:55:20.426043+00:00,G27,5149258.840672275,25864902.55214002,-3183256.3790939352,23715776.51940217,33.7,-448.4365539550781,G,,,,,,,
2024-04-13 16:55:20.426043+00:00,G32,7620784.588738617,17774382.22113541,18503169.523978516,21324126.5367366,43.5,310.8574523925781,G,,,,,,,
2024-04-13 16:55:21.426043+00:00,G10,14674256.869772073,-4643061.112542498,22114374.63082332,22707182.277941726,41.0,-458.1503601074219,G,,,,,,,
2024-04-13 16:55:21.426043+00:00,G21,23107600.874558825,-12010460.079467326,4724410.575211272,24046868.95129614,45.3,-455.1061401367188,G,,,,,,,
2024-04-13 16:55:21.426043+00:00,G27,25098604.089023188,4841552.507410936,7875723.029721865,21218060.43642822,45.1,236.03106689453125,G,,,,,,,
2024-04-13 16:55:21.426043+00:00,G32,-1811792.9052762613,17447803.458627164,20048226.70823651,22875190.087138437,43.6,408.3663940429688,G,,,,,,,
2024-04-13 16:55:21.426043+00:00,G08,15797439.999910982,2126447.965958213,21813687.63894558,21677037.77055802,41.4,-294.9831237792969,G,,,,,,,
2024-04-13 16:55:21.426043+00:00,G10,23060046.462735426,13308675.16441818,-3295621.176808701,22267222.47605345,43.4,595.132568359375,G,,,,,,,
2024-04-13 16:55:21.426043+00:00,G27,5149029.391003994,25865333.198334176,-3180113.3590558944,23715329.2308881,34.5,-450.2824096679688,G,,,,,,,
2024-04-13 16:55:21.426043+00:00,G32,7618642.399123716,17773536.296554357,18504863.95307589,21324441.30362785,43.4,309.11700439453125,G,,,,,,,
2024-04-13 16:55:22.426043+00:00,G10,14674724.743056186,-4640409.3404025305,22114653.50395511,22706726.58489837,41.4,-459.5374755859375,G,,,,,,,
2024-04-13 16:55:22.426043+00:00,G21,23107211.520465665,-12009931.901289068,4727569.538754192,24046409.07463125,42.5,-456.2454223632813,G,,,,,,,
2024-04-13 16:55:22.426043+00:00,G27,25099423.56058108,4842184.791033229,7872804.710535918,21218297.8710436,46.3,234.8285369873047,G,,,,,,,
2024-04-13 16:55:22.426043+00:00,G32,-1813912.9140123732,17449139.803982243,20046826.7883211,22875602.608990666,44.1,406.7239990234375,G,,,,,,,
2024-04-13 16:55:22.426043+00:00,G08,15797890.960758371,2129059.969529761,21813193.381129254,21676740.697574064,42.0,-296.36944580078125,G,,,,,,,
2024-04-13 16:55:22.426043+00:00,G10,23059604.185767576,13308727.72414121,-3298736.5528308656,22267818.74931197,44.8,593.8143920898438,G,,,,,,,
2024-04-13 16:55:22.426043+00:00,G27,5148799.921997401,25865763.46544918,-3176970.2714623665,23714890.318478536,32.2,-451.8713684082031,G,,,,,,,
2024-04-13 16:55:22.426043+00:00,G32,7616499.968258349,17772690.40946585,18506557.99748557,21324751.28915945,43.0,307.6072998046875,G,,,,,,,
2024-04-13 16:55:23.426043+00:00,G10,14675192.782129385,-4637757.566602153,22114931.926424727,22706266.703802764,40.3,-459.8403930664063,G,,,,,,,
2024-04-13 16:55:23.426043+00:00,G21,23106821.86950876,-12009403.471969176,4730728.400576313,24045955.200841278,40.8,-456.3784790039063,G,,,,,,,
2024-04-13 16:55:23.426043+00:00,G27,25100242.734947152,4842816.880044858,7869886.22728467,21218532.02501805,48.0,234.69146728515625,G,,,,,,,
2024-04-13 16:55:23.426043+00:00,G32,-1816032.6992636127,17450476.183438987,20045426.445697468,22876013.909327656,40.1,406.0931091308594,G,,,,,,,
2024-04-13 16:55:23.426043+00:00,G08,15798342.067293752,2131671.8756028493,21812698.682421945,21676445.0904084,39.5,-296.9828796386719,G,,,,,,,
2024-04-13 16:55:23.426043+00:00,G10,23059161.563024823,13308780.144408977,-3301851.8607280264,22268415.929981805,44.8,593.573974609375,G,,,,,,,
2024-04-13 16:55:23.426043+00:00,G27,5148570.433577383,25866193.353524737,-3173827.116060016,23714429.24429244,32.0,-455.06829833984375,G,,,,,,,
2024-04-13 16:55:23.426043+00:00,G32,7614357.296170539,17771844.55991382,18508251.657180835,21325054.99261266,45.2,307.22723388671875,G,,,,,,,
2024-04-13 16:55:24.426043+00:00,G10,14675660.986974483,-4635105.791269464,22115209.89822118,22705809.82414461,43.7,-459.8299865722656,G,,,,,,,
2024-04-13 16:55:24.426043+00:00,G21,23106431.92171843,-12008874.791456709,4733887.160704414,24045498.325613845,44.0,-456.2291259765625,G,,,,,,,
2024-04-13 16:55:24.426043+00:00,G27,25101061.61207274,4843448.77447284,7866967.580061299,21218766.17899249,48.4,234.87161254882807,G,,,,,,,
2024-04-13 16:55:24.426043+00:00,G32,-1818152.2610061092,17451812.596951514,20044025.680383865,22876421.92902372,40.2,405.8825073242188,G,,,,,,,
2024-04-13 16:55:24.426043+00:00,G08,15798793.319499046,2134283.6841197507,21812203.54283668,21676150.704757977,43.1,-296.6829528808594,G,,,,,,,
2024-04-13 16:55:24.426043+00:00,G10,23058718.594486058,13308832.42527276,-3304967.1005013385,22269007.735984582,42.9,593.7039184570312,G,,,,,,,
2024-04-13 16:55:24.426043+00:00,G27,5148340.925718209,25866622.862508137,-3170683.893270621,23713979.86175224,35.1,-455.0207214355469,G,,,,,,,
2024-04-13 16:55:24.426043+00:00,G32,7612214.382981994,17770998.74797954,18509944.932060614,21325364.070732936,46.9,307.0997314453125,G,,,,,,,
2024-04-13 16:55:25.426043+00:00,G10,14676129.357600596,-4632454.014383804,22115487.41934903,22705346.348304145,42.1,-460.7261657714844,G,,,,,,,
2024-04-13 16:55:25.426043+00:00,G21,23106041.67714259,-12008345.859724438,4737045.819022954,24045042.951105136,43.8,-456.46881103515625,G,,,,,,,
2024-04-13 16:55:25.426043+00:00,G27,25101880.191918224,4844080.474351279,7864048.768926731,21219000.298066504,47.2,234.2930908203125,G,,,,,,,
2024-04-13 16:55:25.426043+00:00,G32,-1820271.599275535,17453149.04451155,20042624.49235908,22876816.16304776,43.5,403.8150939941406,G,,,,,,,
2024-04-13 16:55:25.426043+00:00,G08,15799244.717363965,2136895.395068245,21811707.9623779,21675852.096154857,44.2,-297.68707275390625,G,,,,,,,
2024-04-13 16:55:25.426043+00:00,G10,23058275.280152265,13308884.566781878,-3308082.271993874,22269603.10183177,41.6,592.2478637695312,G,,,,,,,
2024-04-13 16:55:25.426043+00:00,G27,5148111.398338595,25867051.992450275,-3167540.602758518,23713503.78037889,37.7,-454.172119140625,G,,,,,,,
2024-04-13 16:55:25.426043+00:00,G32,7610071.228644009,17770152.97367661,18511637.8221589,21325666.27346742,44.0,305.3614501953125,G,,,,,,,
2024-04-13 16:55:26.426043+00:00,G10,14676597.89398112,-4629802.236126388,22115764.48979177,22704889.46864599,38.5,-460.4751281738281,G,,,,,,,
2024-04-13 16:55:26.426043+00:00,G21,23105651.13581674,-12007816.676728142,4740204.375517507,24044583.981851578,38.5,-455.7578125,G,,,,,,,
2024-04-13 16:55:26.426043+00:00,G27,25102698.47443812,4844711.979709103,7861129.793963258,21219236.54606708,45.1,234.5950164794922,G,,,,,,,
2024-04-13 16:55:26.426043+00:00,G32,-1822390.7138152528,17454485.52592648,20041222.881795228,22877227.46338475,35.6,403.3482971191406,G,,,,,,,
2024-04-13 16:55:26.426043+00:00,G08,15799696.260864986,2139507.0083593577,21811211.941064604,21675552.615040857,49.5,-297.8621520996094,G,,,,,,,
2024-04-13 16:55:26.426043+00:00,G10,23057831.6199914,13308936.568988826,-3311197.3752840324,22270188.311652247,35.4,592.9492797851562,G,,,,,,,
2024-04-13 16:55:26.426043+00:00,G27,5147881.8514510095,25867480.74322772,-3164397.2454647487,23713084.37731276,32.7,-458.9598083496094,G,,,,,,,
2024-04-13 16:55:26.426043+00:00,G32,7607927.83327621,17769307.237085313,18513330.32737644,21325972.94345765,44.6,304.4815673828125,G,,,,,,,
2024-04-13 16:55:27.426043+00:00,G10,14677066.596123204,-4627150.456487486,22116041.10955285,22704430.80906562,38.4,-459.7672424316406,G,,,,,,,
2024-04-13 16:55:27.426043+00:00,G21,23105260.297788046,-12007287.242439412,4743362.830079173,24044125.2918015,42.0,-454.55657958984375,G,,,,,,,
2024-04-13 16:55:27.426043+00:00,G27,25103516.459617395,4845343.290599226,7858210.655144171,21219465.883781437,36.6,235.3031616210937,G,,,,,,,
2024-04-13 16:55:27.426043+00:00,G32,-1824509.6045567223,17455822.041122198,20039820.848740224,22877660.08788782,30.3,400.8251037597656,G,,,,,,,
2024-04-13 16:55:27.426043+00:00,G08,15800147.949979668,2142118.523910035,21810715.47891463,21675254.913849063,51.0,-297.1601257324219,G,,,,,,,
2024-04-13 16:55:27.426043+00:00,G10,23057387.614027984,13308988.431940231,-3314312.4100498804,22270788.17965562,37.3,592.8567504882812,G,,,,,,,
2024-04-13 16:55:27.426043+00:00,G27,5147652.2849243,25867909.114984795,-3161253.8203682518,23712617.89355917,36.2,-457.2989501953125,G,,,,,,,
2024-04-13 16:55:27.426043+00:00,G32,7605784.196877032,17768461.538238067,18515022.447709814,21326278.46173351,46.8,304.22723388671875,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G10,14677535.464030849,-4624498.675475204,22116317.278633837,22703964.017683785,40.5,-464.6971435546875,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G21,23104869.16310609,-12006757.55683322,4746521.182579541,24043672.604626328,42.1,-457.1712646484375,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G27,25104334.14739743,4845974.407041131,7855291.352598303,21219695.25639622,37.6,234.52915954589844,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G32,-1826628.2719979184,17457158.59038201,20038418.392866928,22878038.1281098,30.8,397.9326477050781,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G08,15800599.78469264,2144729.941678748,21810218.57593797,21674956.89855335,50.4,-299.9963073730469,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G10,23056943.26221788,13309040.155690214,-3317427.37645398,22271380.89306972,38.8,590.9080810546875,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G27,5147422.69874355,25868337.10764877,-3158110.328039023,23712152.317216903,34.3,-460.39654541015625,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G32,10440585.624973623,20557421.852100637,-13037597.364505956,24712827.08033276,31.1,-564.2398071289062,G,,,,,,,
2024-04-13 16:55:28.426043+00:00,G08,7603640.319450314,17767615.877169285,18516714.183151376,21326577.942234028,45.5,300.7157287597656,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G10,14678004.49767123,-4621846.8933056,22116592.99701465,22703506.23061431,44.8,-456.647705078125,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G21,23104477.73182308,-12006227.619888438,4749679.432868544,24043233.703123167,36.4,-451.7762145996094,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G27,25105151.53769713,4846605.329036463,7852371.886535135,21219939.880501308,44.2,240.2362518310547,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G32,-1828746.7156278389,17458495.173352692,20037015.514516003,22878428.453285072,40.5,405.5919494628906,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G08,15801051.764989829,2147341.261631346,21809721.232143268,21674655.637517136,45.2,-294.314697265625,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G10,23056498.564562447,13309091.74028761,-3320542.274339397,22271975.386406027,35.4,596.2662353515625,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G27,5147193.092860339,25868764.721209656,-3154966.7685874877,23711691.801437777,38.7,-453.5840148925781,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G32,10440417.191261422,20559072.46515873,-13035049.411924548,24712281.446958557,29.3,-557.788818359375,G,,,,,,,
2024-04-13 16:55:29.426043+00:00,G08,7601496.201095162,17766770.253951013,18518405.5336183,21326879.830864597,44.6,307.81903076171875,G,,,,,,,
2024-04-13 16:55:30.426043+00:00,G10,14678473.69705434,-4619195.109952813,22116868.264700416,22703047.256930023,39.7,-457.7212219238281,G,,,,,,,
2024-04-13 16:55:30.426043+00:00,G21,25105968.630529903,4847236.056659914,7849452.256826643,21220180.31655414,48.3,238.2391662597656,G,,,,,,,
2024-04-13 16:55:30.426043+00:00,G27,-1830864.9354163487,17459831.7899844,20035612.21370991,22878829.876798827,40.8,401.671875,G,,,,,,,
2024-04-13 16:55:30.426043+00:00,G32,15801503.89083159,2149952.4835862373,21809223.44756721,21674365.125815053,48.0,-296.0443725585937,G,,,,,,,
2024-04-13 16:55:30.426043+00:00,G08,23056053.52105944,13309143.185782008,-3323657.103573484,22272578.255846847,33.3,595.6572265625,G,,,,,,,
2024-04-13 16:55:30.426043+00:00,G10,5146963.467221914,25869191.955665056,-3151823.142068753,23711235.22940786,39.3,-454.7071838378906,G,,,,,,,
2024-04-13 16:55:30.426043+00:00,G27,10440248.829811055,20560722.771380182,-13032501.179314528,24711690.268516053,27.9,-562.0228271484375,G,,,,,,,
2024-04-13 16:55:30.426043+00:00,G32,7599351.841867122,17765924.66863822,18520096.49906208,21327186.50085482,52.4,304.2795715332031,G,,,,,,,
2024-04-13 16:55:31.426043+00:00,G10,14678943.06217371,-4616543.32548376,22117143.08168661,22702587.375834413,44.0,-461.7532653808594,G,,,,,,,
2024-04-13 16:55:31.426043+00:00,G21,25106785.425859302,4847866.589948149,7846532.463522526,21220415.377939917,47.6,236.6679229736328,G,,,,,,,
2024-04-13 16:55:31.426043+00:00,G27,-1832982.931376153,17461168.440254223,20034208.4904428,22879235.174260914,41.0,398.121337890625,G,,,,,,,
2024-04-13 16:55:31.426043+00:00,G32,15801956.162223302,2152563.6076214765,21808725.22219701,21674069.518649388,46.8,-299.03302001953125,G,,,,,,,
2024-04-13 16:55:31.426043+00:00,G08,23055608.13166359,13309194.49222787,-3326771.864325344,22273167.06041217,37.7,595.2033081054688,G,,,,,,,
2024-04-13 16:55:31.426043+00:00,G10,5146733.819977332,25869618.81435435,-3148679.423914675,23708433.3481137,51.7,301.5233764648437,G,,,,,,,
2024-04-13 16:55:31.426043+00:00,G27,7597207.241764535,17765079.12126314,18521787.079479437,21327492.298334163,31.5,-456.6986999511719,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G10,14679412.59301575,-4613891.540005507,22117417.44796458,22702131.40358758,41.7,-461.6865539550781,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G21,23103301.658642866,-12004636.30047171,4759153.570969971,24041887.36814397,29.9,-453.50787353515625,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G27,25107601.92362144,4848496.928915912,7843612.506771083,21220653.9991701,45.0,238.0445556640625,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G32,-1835100.7035552056,17462505.12416163,20032804.34468531,22879632.09561849,41.2,396.881591796875,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G08,15802408.579150496,2155174.633700708,21808226.55604166,21673766.12868661,45.8,-299.41424560546875,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G10,23055162.396399066,13309245.659671368,-3329886.5562792057,22273766.02100422,36.0,595.9660034179688,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G27,5146504.156464162,25870045.287260886,-3145535.687966554,23710321.4571402,34.6,-457.1805419921875,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G32,10439912.32363287,20564022.46209068,-13027403.875867443,24710564.83424132,28.0,-563.7260131835938,G,,,,,,,
2024-04-13 16:55:32.426043+00:00,G08,7595062.400800077,17764233.611863755,18523477.274855703,21327793.59365732,45.6,300.76043701171875,G,,,,,,,
2024-04-13 16:55:33.426043+00:00,G10,14679882.289598929,-4611239.753444321,22117691.363544337,22701663.73969486,41.0,-462.6921691894531,G,,,,,,,
2024-04-13 16:55:33.426043+00:00,G21,23102909.04127127,-12004105.35767703,4762311.412588142,24041422.396015503,31.3,-452.5373840332031,G,,,,,,,
2024-04-13 16:55:33.426043+00:00,G27,25108418.123790365,4849127.073607866,7840692.386584626,21220891.154582,42.2,237.8938446044922,G,,,,,,,
2024-04-13 16:55:33.426043+00:00,G32,-1837218.2519172868,17463841.841652896,20031399.776463877,22880020.32676763,47.5,394.2315673828125,G,,,,,,,
2024-04-13 16:55:33.426043+00:00,G08,15802861.141574286,2157785.5616469104,21807727.4491371,21673468.427494816,50.5,-300.4298400878906,G,,,,,,,
2024-04-13 16:55:33.426043+00:00,G10,23054716.315225814,13309296.6881666,-3333001.179566432,22274356.32628827,39.2,596.6201782226562,G,,,,,,,
2024-04-13 16:55:33.426043+00:00,G27,5146274.471250352,25870471.384376697,-3142391.8606393905,23709875.948548328,33.2,-463.8883972167969,G,,,,,,,
2024-04-13 16:55:33.426043+00:00,G32,7592917.319042427,17763388.140500143,18525167.085132107,21328094.57487657,46.6,299.0206298828125,G,,,,,,,
2024-04-13 16:55:34.426043+00:00,G10,14680352.151879163,-4608587.966079187,22117964.82839949,22701208.63995891,41.2,-462.27685546875,G,,,,,,,
2024-04-13 16:55:34.426043+00:00,G21,23102516.12750404,-12003574.163360609,4765469.151698624,24040967.0215068,33.0,-449.9303894042969,G,,,,,,,
2024-04-13 16:55:34.426043+00:00,G27,25109234.026311103,4849757.024046092,7837772.103079533,21221132.498046152,46.3,239.7185211181641,G,,,,,,,
2024-04-13 16:55:34.426043+00:00,G32,-1839335.5763055335,17465178.592598,20029994.785885148,22880416.654817805,47.0,394.4230651855469,G,,,,,,,
2024-04-13 16:55:34.426043+00:00,G08,15803313.849486465,2160396.39146027,21807227.90148537,21673169.53968822,46.0,-299.7406005859375,G,,,,,,,
