GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-04-13 16:55:06.426043+00:00,G10,14667258.668203188,-4682837.457186526,22110137.45676376,22714145.82799107,43.5,,,,,,,
2024-04-13 16:55:06.426043+00:00,G21,23113405.53285266,-12018352.637661312,4677013.969514251,24053780.886941444,49.7,,,,,,,
2024-04-13 16:55:06.426043+00:00,G27,25086276.378244348,4832044.875765909,7919478.093021348,21214617.82298147,48.2,,,,,,,
2024-04-13 16:55:06.426043+00:00,G32,-1779965.980281408,17427762.40665575,20069174.76440749,22869150.795608312,44.5,,,,,,,
2024-04-13 16:55:06.426043+00:00,G08,15790693.082509149,2087256.2542440835,21821048.590054065,21681549.04290584,45.2,,,,,,,
2024-04-13 16:55:06.426043+00:00,G10,23066639.132474743,13307869.99958194,-3248882.4051046004,22258383.985893484,40.1,,,,,,,
2024-04-13 16:55:06.426043+00:00,G27,7650749.89539149,17786229.076863717,18479407.14027465,21319894.65144081,42.0,,,,,,,
2024-04-13 16:55:07.426043+00:00,G10,14667724.054077458,-4680185.71695187,22110423.089380432,22713670.66050472,43.2,,,,,,,
2024-04-13 16:55:07.426043+00:00,G21,23113020.6368682,-12017828.222525708,4680174.449803522,24053315.600709066,49.1,,,,,,,
2024-04-13 16:55:07.426043+00:00,G27,25087100.30307917,4832680.082726769,7916562.241567351,21214843.251847047,47.4,,,,,,,
2024-04-13 16:55:07.426043+00:00,G32,-1782089.336851757,17429098.23400168,20067781.188329622,22869554.313148197,41.5,,,,,,,
2024-04-13 16:55:07.426043+00:00,G08,15791141.85581138,2089869.71300412,21820560.947230022,21681242.372302126,47.4,,,,,,,
2024-04-13 16:55:07.426043+00:00,G10,23066202.040689114,13307924.657194505,-3251998.795241169,22258973.10456273,45.3,,,,,,,
2024-04-13 16:55:07.426043+00:00,G27,7648611.086716362,17785382.632216517,18481106.951784927,21320190.257992998,40.1,,,,,,,
2024-04-13 16:55:08.426043+00:00,G10,14668189.605806662,-4677533.97421295,22110708.27138778,22713205.09063813,41.5,,,,,,,
2024-04-13 16:55:08.426043+00:00,G21,23112635.44337693,-12017303.556759669,4683334.829501195,24052846.126424424,45.0,,,,,,,
2024-04-13 16:55:08.426043+00:00,G27,25087923.93131677,4833315.094569811,7913646.225135749,21215066.028279528,46.3,,,,,,,
2024-04-13 16:55:08.426043+00:00,G32,-1784212.4705120977,17430434.09627199,20066387.18912909,22869957.237380672,34.7,,,,,,,
2024-04-13 16:55:08.426043+00:00,G08,15791590.775085106,2092483.075210208,21820072.86330563,21680931.79284964,44.3,,,,,,,
2024-04-13 16:55:08.426043+00:00,G10,23065764.60330312,13307979.174595416,-3255115.1182649406,22259558.279482763,45.8,,,,,,,
2024-04-13 16:55:08.426043+00:00,G27,7646472.036304585,17784536.22440645,18482806.37905902,21320488.551878706,37.7,,,,,,,
2024-04-13 16:55:09.426043+00:00,G10,14668655.323410273,-4674882.228890657,22110993.002796724,22712732.92458923,35.4,,,,,,,
2024-04-13 16:55:09.426043+00:00,G21,23112249.952418342,-12016778.640324794,4686495.108558268,24052370.649264887,36.5,,,,,,,
2024-04-13 16:55:09.426043+00:00,G27,25088747.26293077,4833949.911338906,7910730.043740246,21215281.266217943,42.0,,,,,,,
2024-04-13 16:55:09.426043+00:00,G32,-1786335.3813833212,17431769.99351199,20064992.766728956,22870337.057524864,38.0,,,,,,,
2024-04-13 16:55:09.426043+00:00,G08,15792039.840290908,2095096.3406797063,21819584.33831717,21680631.40432432,37.7,,,,,,,
2024-04-13 16:55:09.426043+00:00,G10,23065326.820299517,13308033.551835531,-3258231.374148397,22260135.985709604,40.5,,,,,,,
2024-04-13 16:55:09.426043+00:00,G27,7644332.744109143,17783689.85344815,18484505.422129445,21320777.562248584,38.5,,,,,,,
2024-04-13 16:55:10.426043+00:00,G10,14669121.206879294,-4672230.481068021,22111277.283600837,22712256.25638416,39.5,,,,,,,
2024-04-13 16:55:10.426043+00:00,G21,23111864.164062608,-12016253.473224044,4689655.286675563,24051911.086703923,43.7,,,,,,,
2024-04-13 16:55:10.426043+00:00,G27,25089570.297823597,4834584.53302311,7907813.697646744,21215510.010624893,46.3,,,,,,,
2024-04-13 16:55:10.426043+00:00,G32,-1788458.0690758768,17433105.925446007,20063597.9213873,22870743.29729871,42.7,,,,,,,
2024-04-13 16:55:10.426043+00:00,G08,15792489.051445132,2097709.5095539447,21819095.372240312,21680318.102637865,40.6,,,,,,,
2024-04-13 16:55:10.426043+00:00,G10,23064888.691677887,13308087.788963877,-3261347.5627436354,22260714.28524385,39.6,,,,,,,
2024-04-13 16:55:10.426043+00:00,G27,5151552.283056194,25860575.245745458,-3214682.8204993163,23717962.65820931,42.0,,,,,,,
2024-04-13 16:55:10.426043+00:00,G32,7642193.210375889,17782843.51947186,18486204.080796342,21321086.326264936,26.7,,,,,,,
2024-04-13 16:55:11.426043+00:00,G10,14669587.256165504,-4669578.731050869,22111561.11376981,22711802.378163453,38.6,,,,,,,
2024-04-13 16:55:11.426043+00:00,G21,23111478.07833047,-12015728.055393156,4692815.363958975,24051450.930835556,45.2,,,,,,,
2024-04-13 16:55:11.426043+00:00,G27,25090393.03598339,4835218.959677849,7904897.186817354,21215742.07057321,45.7,,,,,,,
2024-04-13 16:55:11.426043+00:00,G32,-1790580.5338127716,17434441.892183725,20062202.65296004,22871138.997141045,41.8,,,,,,,
2024-04-13 16:55:11.426043+00:00,G08,15792938.40848354,2100322.581506026,21818605.96513837,21680022.530372635,41.2,,,,,,,
2024-04-13 16:55:11.426043+00:00,G10,23064450.21744364,13308141.886028714,-3264463.683861702,22261305.183835305,39.7,,,,,,,
2024-04-13 16:55:11.426043+00:00,G27,5151323.023992671,25861009.682383183,-3211540.48052269,23717510.86753906,40.4,,,,,,,
2024-04-13 16:55:11.426043+00:00,G32,7640053.434927619,17781997.222440597,18487902.355195686,21321384.620150648,27.7,,,,,,,
2024-04-13 16:55:12.426043+00:00,G10,14670053.471305562,-4666926.978662174,22111844.493325125,22711343.997786567,34.5,,,,,,,
2024-04-13 16:55:12.426043+00:00,G21,23111091.6952664,-12015202.386800677,4695975.340318669,24050992.24078548,46.0,,,,,,,
2024-04-13 16:55:12.426043+00:00,G27,25091215.47739681,4835853.191357204,7901980.511219545,21215967.813542705,44.5,,,,,,,
2024-04-13 16:55:12.426043+00:00,G32,-1792702.7754019853,17435777.893573582,20060806.96157577,22871545.830222297,37.1,,,,,,,
2024-04-13 16:55:12.426043+00:00,G08,15793387.911422947,2102935.556680512,21818116.116986416,21679721.234435987,40.3,,,,,,,
2024-04-13 16:55:12.426043+00:00,G10,23064011.39756653,13308195.843082896,-3267579.737566558,22261896.36163024,43.4,,,,,,,
2024-04-13 16:55:12.426043+00:00,G27,5151093.7478958685,25861443.73659923,-3208398.096836707,23719406.16605526,28.9,,,,,,,
2024-04-13 16:55:12.426043+00:00,G32,7637913.41790107,17781150.96244167,18489600.24521408,21321686.22957773,39.7,,,,,,,
2024-04-13 16:55:13.426043+00:00,G10,14670519.852281088,-4664275.224037991,22112127.422254693,22710889.21215454,34.4,,,,,,,
2024-04-13 16:55:13.426043+00:00,G21,23110705.0149072,-12014676.46740366,4699135.215730296,24050530.86340187,43.3,,,,,,,
2024-04-13 16:55:13.426043+00:00,G27,25092037.62199772,4836487.22807418,7899063.671008266,21216196.87205357,45.5,,,,,,,
2024-04-13 16:55:13.426043+00:00,G32,-1794824.7938732756,17437113.92960363,20059410.847217325,22871954.12912184,32.7,,,,,,,
2024-04-13 16:55:13.426043+00:00,G08,15793837.560244111,2105548.435012013,21817625.8277988,21679414.84303576,36.1,,,,,,,
2024-04-13 16:55:13.426043+00:00,G10,23063572.232031822,13308249.660177195,-3270695.72381257,22262486.03870645,42.7,,,,,,,
2024-04-13 16:55:13.426043+00:00,G27,5150864.451116877,25861877.4151993,-3205255.6202064543,23718945.05696873,31.1,,,,,,,
2024-04-13 16:55:13.426043+00:00,G32,7635773.159343097,17780304.739526644,18491297.750809707,21321992.30626056,42.5,,,,,,,
2024-04-13 16:55:14.426043+00:00,G10,14670986.3991012,-4661623.467157841,22112409.900563154,22710428.42364761,32.3,,,,,,,
2024-04-13 16:55:14.426043+00:00,G21,23110318.03730011,-12014150.297174385,4702294.990081583,24050070.986736987,39.9,,,,,,,
2024-04-13 16:55:14.426043+00:00,G27,25092859.4697406,4837121.069858573,7896146.666264802,21216431.305231504,42.9,,,,,,,
2024-04-13 16:55:14.426043+00:00,G32,-1796946.589092222,17438450.000158504,20058014.309975613,22872377.43520864,31.5,,,,,,,
2024-04-13 16:55:14.426043+00:00,G08,15794287.354900816,2108161.216278988,21817135.09761926,21679121.923203625,36.4,,,,,,,
2024-04-13 16:55:14.426043+00:00,G10,23063132.72082359,13308303.337362371,-3273811.642563177,22263071.56263084,41.4,,,,,,,
2024-04-13 16:55:14.426043+00:00,G27,5150635.13541401,25862310.714751117,-3202113.0755053824,23718494.1737098,34.0,,,,,,,
2024-04-13 16:55:14.426043+00:00,G32,7633632.659217765,17779458.553714346,18492994.87200638,21322292.414968915,37.8,,,,,,,
2024-04-13 16:55:15.426043+00:00,G10,14671453.11181284,-4658971.70778662,22112691.92827791,22709927.77884336,36.0,,,,,,,
2024-04-13 16:55:15.426043+00:00,G21,23109930.762482576,-12013623.876071071,4705454.663342301,24049609.01604598,43.5,,,,,,,
2024-04-13 16:55:15.426043+00:00,G27,25093681.020628355,4837754.716777048,7893229.496898878,21216655.547482274,44.7,,,,,,,
2024-04-13 16:55:15.426043+00:00,G32,-1799068.161518895,17439786.105497193,20056617.349550117,22872745.284503456,32.1,,,,,,,
2024-04-13 16:55:15.426043+00:00,G08,15794737.295415135,2110773.9006563807,21816643.926417056,21678815.5318034,40.3,,,,,,,
2024-04-13 16:55:15.426043+00:00,G10,23062692.86395194,13308356.874686358,-3276927.4935961124,22263668.14999328,43.0,,,,,,,
2024-04-13 16:55:15.426043+00:00,G27,5150405.800711863,25862743.63529511,-3198970.4624761986,23718022.594492637,35.3,,,,,,,
2024-04-13 16:55:15.426043+00:00,G32,7631491.917637897,17778612.405082643,18494691.60870976,21322596.99093301,38.9,,,,,,,
2024-04-13 16:55:16.426043+00:00,G10,14671919.990267385,-4656319.946799975,22112973.5053083,22709478.99608624,34.9,,,,,,,
2024-04-13 16:55:16.426043+00:00,G21,23109543.190497976,-12013097.204060808,4708614.235431822,24049146.137943644,39.4,,,,,,,
2024-04-13 16:55:16.426043+00:00,G27,25094502.274579328,4838388.168830471,7890312.163120833,21216884.92009706,41.6,,,,,,,
2024-04-13 16:55:16.426043+00:00,G32,-1801189.5102594364,17441122.2450262,20055219.96653169,22873178.50231393,31.3,,,,,,,
2024-04-13 16:55:16.426043+00:00,G08,15795187.38173678,2113386.487898683,21816152.31424041,21678516.95810072,38.1,,,,,,,
2024-04-13 16:55:16.426043+00:00,G10,23062252.661371283,13308410.27220375,-3280043.2770841327,22264253.01080939,37.2,,,,,,,
2024-04-13 16:55:16.426043+00:00,G27,5150176.446992394,25863176.17676379,-3195827.7816448654,23717574.119363748,29.6,,,,,,,
2024-04-13 16:55:16.426043+00:00,G32,7629350.934535712,17777766.29363755,18496387.96096908,21322891.09676647,39.6,,,,,,,
2024-04-13 16:55:17.426043+00:00,G10,14672387.034557492,-4653668.183702726,22113254.631709475,22709018.800886706,34.1,,,,,,,
2024-04-13 16:55:17.426043+00:00,G21,23109155.321387637,-12012570.281107051,4711773.706288278,24048681.759122588,42.4,,,,,,,
2024-04-13 16:55:17.426043+00:00,G27,25095323.23156869,4839021.426064656,7887394.664938557,21217113.94370749,44.1,,,,,,,
2024-04-13 16:55:17.426043+00:00,G32,-1803310.63580816,17442458.419025995,20053822.160597395,22873601.808400728,27.2,,,,,,,
2024-04-13 16:55:17.426043+00:00,G08,15795637.61386454,2115998.978045914,21815660.26108396,21678214.754752748,38.4,,,,,,,
2024-04-13 16:55:17.426043+00:00,G10,23061812.113085143,13308463.52996296,-3283158.992853177,22264836.71991114,40.8,,,,,,,
2024-04-13 16:55:17.426043+00:00,G27,5149947.074182227,25863608.33919413,-3192685.0327789537,23717120.19976693,28.9,,,,,,,
2024-04-13 16:55:17.426043+00:00,G32,7627209.710148363,17776920.21950612,18498083.928591512,21323202.58301679,42.2,,,,,,,
2024-04-13 16:55:18.426043+00:00,G10,14672854.244656684,-4651016.4186763335,22113535.30746462,22708560.420509823,38.3,,,,,,,
2024-04-13 16:55:18.426043+00:00,G21,23108767.15520722,-12012043.107192986,4714933.075732849,24048226.38461388,45.0,,,,,,,
2024-04-13 16:55:18.426043+00:00,G27,25096143.891533542,4839654.488495204,7884477.002495844,21217351.09911939,44.5,,,,,,,
2024-04-13 16:55:18.426043+00:00,G32,-1805431.53846562,17443794.62765526,20052423.931551337,22873967.2495655,38.5,,,,,,,
2024-04-13 16:55:18.426043+00:00,G08,15796087.991753403,2118611.37088377,21815167.7669902,21677926.651180707,39.5,,,,,,,
2024-04-13 16:55:18.426043+00:00,G10,23061371.21910548,13308516.64801178,-3286274.640668333,22265435.715403624,41.1,,,,,,,
2024-04-13 16:55:18.426043+00:00,G27,5149717.682232491,25864040.122576576,-3189542.215984082,23716664.535148337,31.7,,,,,,,
2024-04-13 16:55:18.426043+00:00,G32,7625068.244360133,17776074.18267565,18499779.511664078,21323509.846314423,45.7,,,,,,,
2024-04-13 16:55:19.426043+00:00,G10,14673321.620561514,-4648364.651771697,22113815.532570787,22708102.35423686,35.4,,,,,,,
2024-04-13 16:55:19.426043+00:00,G21,23108378.691994347,-12011515.682277787,4718092.343732364,24047776.69887616,43.9,,,,,,,
2024-04-13 16:55:19.426043+00:00,G27,25096964.25444991,4840287.3561682645,7881559.175797882,21217590.6277609,43.8,,,,,,,
2024-04-13 16:55:19.426043+00:00,G32,-1807552.2174446543,17445130.87038729,20051025.279914875,22874380.64392862,40.0,,,,,,,
2024-04-13 16:55:19.426043+00:00,G08,15796538.515430422,2121223.6666160477,21814674.831922814,21677622.388707045,40.6,,,,,,,
2024-04-13 16:55:19.426043+00:00,G10,23060929.97940181,13308569.626402833,-3289390.220596393,22266037.39822964,38.2,,,,,,,
2024-04-13 16:55:19.426043+00:00,G27,5149488.271096755,25864471.526896723,-3186399.331401721,23716214.245196808,30.0,,,,,,,
2024-04-13 16:55:19.426043+00:00,G32,7622926.537257394,17775228.18321319,18501474.710113797,21323819.55264253,42.0,,,,,,,
2024-04-13 16:55:20.426043+00:00,G10,14673789.16226243,-4645712.883073984,22114095.307021443,22707646.940396994,38.3,,,,,,,
2024-04-13 16:55:20.426043+00:00,G21,23107989.931773685,-12010988.006302329,4721251.510360667,24047319.230341323,44.0,,,,,,,
2024-04-13 16:55:20.426043+00:00,G27,25097784.32029197,4840920.029127989,7878641.184856655,21217827.46906888,45.5,,,,,,,
2024-04-13 16:55:20.426043+00:00,G32,-1809672.6731283276,17446467.147432722,20049626.20543786,22874782.38154629,39.7,,,,,,,
2024-04-13 16:55:20.426043+00:00,G08,15796989.184829587,2123835.864906718,21814181.45594731,21677333.65692717,42.1,,,,,,,
2024-04-13 16:55:20.426043+00:00,G10,23060488.39393869,13308622.46518938,-3292505.732738305,22266625.888691045,42.6,,,,,,,
2024-04-13 16:55:20.426043+00:00,G27,5149258.840729272,25864902.552140016,-3183256.3791740863,23715776.519402053,33.7,,,,,,,
2024-04-13 16:55:20.426043+00:00,G32,7620784.588841743,17774382.221152496,18503169.52393463,21324126.53673669,43.5,,,,,,,
2024-04-13 16:55:21.426043+00:00,G10,14674256.869772073,-4643061.112542498,22114374.63082332,22707182.277941726,41.0,,,,,,,
2024-04-13 16:55:21.426043+00:00,G21,23107600.87460656,-12010460.079257987,4724410.575391891,24046868.9512962,45.3,,,,,,,
2024-04-13 16:55:21.426043+00:00,G27,25098604.089023188,4841552.507410936,7875723.029721865,21218060.43642852,45.1,,,,,,,
2024-04-13 16:55:21.426043+00:00,G32,-1811792.905353398,17447803.458657958,20048226.70823038,22875190.087138437,43.6,,,,,,,
2024-04-13 16:55:21.426043+00:00,G08,15797439.99996658,2126447.9658936807,21813687.6390398,21677037.77055802,41.4,,,,,,,
2024-04-13 16:55:21.426043+00:00,G10,23060046.462735426,13308675.16441818,-3295621.176808701,22267222.47605348,43.4,,,,,,,
2024-04-13 16:55:21.426043+00:00,G27,5149029.391060995,25865333.198334165,-3180113.359136049,23715329.23088798,34.5,,,,,,,
2024-04-13 16:55:21.426043+00:00,G32,7618642.399226844,17773536.29657144,18504863.953032017,21324441.30362794,43.4,,,,,,,
2024-04-13 16:55:22.426043+00:00,G10,14674724.743056186,-4640409.3404025305,22114653.50395511,22706726.58489837,41.4,,,,,,,
2024-04-13 16:55:22.426043+00:00,G21,23107211.520513386,-12009931.90107972,4727569.538934811,24046409.074631315,42.5,,,,,,,
2024-04-13 16:55:22.426043+00:00,G27,25099423.56058108,4842184.791033229,7872804.710535918,21218297.871043906,46.3,,,,,,,
2024-04-13 16:55:22.426043+00:00,G32,-1813912.9140894688,17449139.804013014,20046826.788314983,22875602.608990666,44.1,,,,,,,
2024-04-13 16:55:22.426043+00:00,G08,15797890.960813966,2129059.969465216,21813193.38122348,21676740.697574064,42.0,,,,,,,
2024-04-13 16:55:22.426043+00:00,G10,23059604.185767576,13308727.72414121,-3298736.5528308656,22267818.749312,44.8,,,,,,,
2024-04-13 16:55:22.426043+00:00,G27,5148799.92205441,25865763.46544919,-3176970.2715425245,23714890.318478417,32.2,,,,,,,
2024-04-13 16:55:22.426043+00:00,G32,7616499.968361484,17772690.40948294,18506557.99744172,21324751.28915954,43.0,,,,,,,
2024-04-13 16:55:23.426043+00:00,G10,14675192.782129385,-4637757.566602153,22114931.926424727,22706266.703802764,40.3,,,,,,,
2024-04-13 16:55:23.426043+00:00,G21,23106821.869556468,-12009403.471759817,4730728.400756928,24045955.200841337,40.8,,,,,,,
2024-04-13 16:55:23.426043+00:00,G27,25100242.734947152,4842816.880044858,7869886.22728467,21218532.02501835,48.0,,,,,,,
