GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,PseudorangeRateMetersPerSecond,Constellation,GPS_Unique_Time,Group,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-05-06 18:25:04.419145+00:00,G21,13793885.598978383,-15258078.51015748,16402289.629443709,22109462.15680927,49.7,-298.2879638671875,G,,,,,,,,
2024-05-06 18:25:04.419145+00:00,G26,20952384.66616057,16838069.388224654,-3090019.406239203,20214535.143824656,49.9,576.33740234375,G,,,,,,,,
2024-05-06 18:25:04.419145+00:00,G28,-4210405.791109957,25862303.8880994,2730805.579869012,22566600.89316829,49.7,339.8532409667969,G,,,,,,,,
2024-05-06 18:25:04.419145+00:00,G31,-7060933.982427755,13637253.443621974,21657986.184458483,22315908.13896841,43.6,523.6002197265625,E,,,,,,,,
2024-05-06 18:25:04.419145+00:00,R06,2883028.422250445,19117390.66465673,17822396.57404526,19848159.31999649,45.6,-184.072998046875,E,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G01,18786719.33239245,21950517.993399847,-6448184.135350916,23943342.84109218,49.6,354.72332763671875,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G02,21904322.71727069,2354749.362259079,19774659.557600312,22266893.95406791,50.0,-116.30140686035156,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G03,22723711.790431354,13960856.395941367,2040269.4451506585,19078116.40875131,49.1,-78.2193832397461,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G04,12847138.5227103,8980965.521413809,21311195.13466873,18690559.401266944,50.0,-666.460693359375,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G06,21726843.3494534,3618822.015056029,14957545.689279022,18604829.222002164,50.0,-426.72894287109375,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G09,4782328.919989837,-14612972.8878847,21701304.156481232,23374863.133858435,49.4,-430.8832092285156,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G16,25263672.374648117,-7268272.666368099,3907984.445252576,20826494.63031885,49.2,123.667236328125,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G17,1692241.2384389918,24070677.637534108,-10907451.97670953,23530926.53496072,49.2,-104.20716857910156,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G19,21146967.453720488,-13387117.830581317,9543132.059418827,21877915.369854227,50.4,469.9798889160156,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G21,13795997.62066666,-15258423.47482188,16400177.81024054,22109368.921897765,48.4,-298.25946044921875,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G26,20951914.453904383,16837985.68509088,-3093099.779130648,20215025.59899688,49.9,576.3655395507812,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G28,-4210777.033063967,25861901.19708077,2733912.8996817507,22566319.08796605,49.0,339.9333801269531,G,,,,,,,,
2024-05-06 18:25:05.419145+00:00,G31,-7063135.193016811,13635600.042572765,21658308.96162845,22316502.61948973,41.5,523.6585693359375,E,,,,,,,,
2024-05-06 18:25:05.419145+00:00,R06,2881137.1249287613,19116027.852891084,17824182.145350397,19848515.17359583,45.4,-183.9359893798828,E,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G01,2507583.4106730605,16978080.136417445,24131155.38712513,23340543.6774014,50.1,356.7449951171875,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G02,21254519.89396099,6886414.468890582,19415086.945310596,21843721.48730264,44.7,-143.37002563476562,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G03,18781069.63912632,21942183.92951469,-6492915.324925683,23951196.7870916,49.9,-665.627685546875,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G04,22724134.953785,13965421.946757102,1992880.3963782776,19083355.308383618,50.1,-425.3409729003906,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G06,12839638.233535066,9021253.061568514,21298964.02614013,18960323.23616227,48.3,125.61286163330078,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G09,4814125.337670047,-14587028.544511143,21711917.43418401,23364771.438724745,49.7,-101.89838409423828,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G16,25258201.70317414,-7261470.990044868,3954683.8709501377,20820005.08810032,49.7,471.500244140625,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G17,21164292.63989969,-13389177.058287852,9500059.514934234,22479268.14974605,50.7,-296.8942565917969,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G19,13827648.990346942,-15263603.602169374,16368454.47448641,22107724.882386677,49.9,577.8665771484375,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G21,20944751.891663022,16836768.26730421,-3139425.6462853258,20221986.777793456,50.7,342.1099548339844,G,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G26,-4216347.922605924,25855815.05838553,2780520.342573281,22561760.7175487,44.5,349.6352844238281,E,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G28,-7096168.720791891,13610811.433156412,21663095.26292885,22325059.52393862,43.6,12.066694259643556,E,,,,,,,,
2024-05-06 18:25:20.420000+00:00,G31,2852745.064089736,19095583.174870245,17850915.021647472,19853545.39132293,38.6,526.8184814453125,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G01,2503014.3968366752,16979659.08152056,24130519.62883712,23341240.08403104,47.9,356.665771484375,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G02,28448530.82829042,-7658622.623597569,2834884.621821413,24608911.60376152,46.4,-142.9614715576172,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G03,21250808.547396064,6887595.268049384,19418734.84917745,21843744.556984693,48.2,-665.8474731445312,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G04,18780311.75947924,21941069.90855909,-6498877.790558062,23952252.95977357,48.2,-425.5049133300781,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G06,23648244.76797975,17370218.242705952,3963470.3169666985,22236364.98896519,46.8,125.45408630371094,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G09,11559350.514085691,22893922.192850344,-14807215.553722791,26099896.378328484,47.6,-101.92189025878906,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G16,1130325.9835444435,27982798.169279218,-9582079.773585102,26543969.19527053,48.4,471.364990234375,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G17,7552471.946748153,-14453568.35396687,24694552.66182653,26082103.59825506,47.8,-297.0372009277344,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G19,21930908.2207066,2375634.766220225,19742693.477370966,22263786.279069062,47.9,577.729248046875,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G21,22724186.773506608,13966025.662553908,1986563.194467984,19084115.583491825,47.7,342.2759704589844,G,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G26,12838641.194093471,9026624.007301748,21297325.27429863,18960047.447467923,43.2,349.6732177734375,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G28,4818367.866213538,-14583570.61011967,21713324.722053144,23363486.51539019,35.0,-337.9139709472656,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,G31,25257466.570618574,-7260561.229784749,3960909.034439805,20819202.25559196,39.9,12.676743507385254,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,R06,21166595.616714276,-13389451.972723572,9494314.362005731,22479571.241078343,39.5,525.0298461914062,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,C24,13831863.811754951,-15264295.339971766,16364219.001262195,22107566.0013579,42.4,336.3502502441406,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,C21,20943800.80907768,16836594.877635017,-3145584.2879461315,20222973.385634,34.4,583.1073608398438,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,E04,-4217090.065348741,25854997.394904308,2786732.994958884,22561214.190907396,39.1,-417.3721008300781,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,E10,-7100575.362383931,13607508.048070876,21663725.593477312,22326261.982724667,27.7,-528.39794921875,E,,,,,,,,
2024-05-06 18:25:22.417843+00:00,E31,2848954.344255058,19092856.1980841,17854473.256620217,19854260.99864527,33.1,-181.29278564453125,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G01,2498445.7432580963,16981238.67797718,24129882.38884029,23341941.29819567,46.1,355.5614929199219,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G02,28447958.769489866,-7658542.085663984,2840858.8724800497,24608242.16314592,40.6,-143.3478240966797,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G03,21247096.690973,6888776.872894405,19422381.55901148,21843773.629541643,38.4,-128.22946166992188,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G04,18779552.7999612,21939955.22697148,-6504839.856793974,23953299.83148948,45.9,-665.8226928710938,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G06,23649063.95881441,17370495.702427473,3957386.588681833,22237037.07649975,46.2,-425.6298522949219,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G09,11557296.636951692,22891756.04286747,-14812165.643042585,26101070.05239245,36.3,-473.9247131347656,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G16,1130081.731923961,27984710.1024443,-9576525.757615712,26543133.97489389,45.5,125.17974853515624,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G17,7556183.572503155,-14450266.93533804,24695348.8944032,26081058.224233054,45.9,-101.80711364746094,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G19,21934035.14477127,2378087.087349398,19738926.99575104,22263418.42532648,46.2,471.3384094238281,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G21,22724237.35883212,13966628.496690111,1980245.826491802,19084830.59273521,46.3,-297.1739807128906,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G26,12837644.888979005,9031994.658732072,21295684.688528813,18959760.255056288,46.1,576.6559448242188,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G28,21693925.07748522,3633727.613844798,15001450.814391715,19111377.497929003,46.2,342.3383178710937,G,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G31,4822611.097832682,-14580112.98762434,21714730.169883493,23362162.320340607,35.9,348.8178100585937,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,R06,25256730.09532369,-7259650.792543819,3967133.8619237416,20818351.45243503,36.7,-337.10455322265625,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,C24,1681033.7561766598,24094241.25424408,-10854600.26520544,23806855.872678906,38.2,12.736037254333496,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,C21,21168897.207501825,-13389726.732573183,9488568.42074361,22479829.36319952,43.9,524.0406494140625,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,E04,13836077.514691914,-15264987.295209352,16359982.094683668,22107372.33332007,40.1,335.73553466796875,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,E10,20942848.435047142,16836420.768138126,-3151742.67666702,20223920.12845212,40.8,582.2078247070312,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,E31,-4217832.168774247,25854178.242948715,2792945.404760994,22560618.794931304,36.3,-418.96771240234375,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,E36,-7104982.513964048,13604205.07862059,21664354.078507748,22327427.569200628,27.0,-529.2162475585938,E,,,,,,,,
2024-05-06 18:25:24.417843+00:00,G02,2845162.639599917,19090129.059008304,17858029.925924994,19854948.42386596,35.2,-181.19940185546875,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G01,2496161.551669517,16982028.72041477,24129563.213211566,23342292.053604838,45.3,356.8291931152344,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G02,28447672.31974888,-7658501.638544507,2843845.9323337004,24607904.598452635,38.9,-143.7606201171875,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G03,21245240.57164221,6889367.977494481,19424204.46613819,21843783.519699644,37.9,-128.55288696289062,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G04,18779172.91520553,21939397.63856133,-6507820.739980106,23953824.16603365,45.5,-666.02783203125,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G06,23649473.228406444,17370634.0811346,3954344.633331595,22237372.526959624,45.4,-425.6679382324219,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G09,11556269.287531633,22890672.84815328,-14814640.346755994,26101648.347542845,35.0,-471.8141479492188,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G16,1129959.7981682634,27985665.673735265,-9573748.528746594,26542713.066614423,44.2,125.47013854980467,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G17,7558039.632528137,-14448616.413925769,24695746.44100213,26080525.18924293,45.1,-101.7880859375,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G19,21935598.544482365,2379312.8700365834,19737043.300047822,22263242.44702937,44.7,471.3003234863281,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G21,22724262.18850351,13966929.583182324,1977087.0809113355,19085220.327909075,45.6,-297.153076171875,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G26,12837147.01178655,9034679.87392139,21294863.70796287,18959610.96571693,45.2,577.7601318359375,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G28,21692190.10414736,3634514.136448424,15003758.644323273,19111252.4871253,44.9,342.3573303222656,G,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G31,4824732.976923153,-14578384.293683264,21715432.20366211,23361522.25807827,35.6,348.09393310546875,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,R06,25256361.354288697,-7259195.320030987,3970246.148950279,20817960.82477797,33.5,-337.12139892578125,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,C24,1680445.502846622,24095478.41296036,-10851816.251403,23806368.70915625,39.1,12.330925941467283,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,C21,21170047.48289684,-13389864.054369189,9485695.155142048,22479994.54621083,44.5,523.8358154296875,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,E04,13838183.94636982,-15265333.354207084,16357863.104258986,22107298.88695548,39.8,335.5072937011719,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,E10,20942371.763769664,16836333.443584822,-3154821.775468064,20224432.1782688,39.5,581.8138427734375,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,E31,-4218203.205798788,25853768.1088751,2796051.517985786,22560354.68424985,34.3,-419.2501220703125,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,E36,-7107186.280650877,13602553.75003804,21664667.628905136,22328026.848531816,25.6,-527.6082763671875,E,,,,,,,,
2024-05-06 18:25:25.417843+00:00,G02,2843266.418297553,19088765.42895289,17859807.673103828,19855324.05728711,34.6,-181.4523468017578,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G01,2493877.450225979,16982818.92564811,24129243.667162053,23342636.21283169,46.8,357.88531494140625,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G02,28447385.58980556,-7658461.072602272,2846832.9484985988,24607562.836981986,39.4,-143.50514221191406,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G03,21243384.32497448,6889959.283559437,19426027.07468917,21843792.21451773,37.0,-128.5593719482422,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G04,18778792.76042364,21938839.88513142,-6510801.523162593,23954347.898545317,46.1,-665.0098266601562,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G06,23649882.28073055,17370772.2257797,3951302.617239384,22237707.67204068,47.1,-423.2791442871094,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G09,11555241.664250871,22889589.573737144,-14817114.8230172,26102233.53552925,33.2,-472.5182189941406,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G16,1129837.9924024437,27986620.98143664,-9570971.152748434,26542297.550452232,45.3,128.30502319335938,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G17,7559895.857240963,-14446966.017860573,24696143.607793987,26079989.763572976,47.0,-100.62728881835938,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G19,21937161.90262091,2380538.400832316,19735159.301067054,22263063.170641106,46.7,472.47064208984375,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G21,22724286.709467597,13967230.449352233,1973928.2942503032,19085621.44935001,47.0,-295.9923095703125,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G26,12836649.318184882,9037365.015240412,21294042.268995907,18959468.27255988,46.6,578.8447875976562,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G28,21690454.90277651,3635300.8546741167,15006066.157335697,19111127.772975303,46.5,343.61328125,G,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G31,4826855.031436057,-14576655.678048886,21716133.77731804,23360902.28101655,36.8,348.2560729980469,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,R06,25255992.277682737,-7258739.67817691,3973358.351574495,20817577.69198942,35.4,-337.2729187011719,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,C24,1679857.4027950035,24096715.26827716,-10849032.004624194,23805886.04778977,39.7,12.55436897277832,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,C21,21171197.411737733,-13390001.337356258,9482821.692646144,22480149.834948685,44.7,524.0419311523438,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,E04,13840290.098136166,-15265679.467395946,16355743.755799096,22107240.133674227,39.9,335.7818298339844,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,E10,20941894.769580662,16836245.9392155,-3157900.8107414586,20224944.524739176,39.5,582.2344360351562,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,E31,-4218574.233108049,25853357.602729414,2799157.57011052,22560102.553142883,32.7,-418.2750244140625,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,E36,-7109390.174388824,13600902.52571999,21664980.71786101,22328657.0060233,25.6,-528.1505737304688,E,,,,,,,,
2024-05-06 18:25:26.417843+00:00,G02,2841369.950979979,19087401.758583687,17861585.02864465,19855710.492393035,37.4,-181.0977020263672,E,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G01,2491593.4391066125,16983609.293610275,24128923.7507152,23342991.165018227,48.1,357.6854858398437,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G02,28447098.57969021,-7658420.387798338,2849819.9208242274,24607227.375039928,40.4,-143.59339904785156,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G03,21241527.95105496,6890550.791090082,19427849.38460007,21843805.699420583,38.3,-128.62887573242188,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G04,18778412.33559944,21938281.96673294,-6513782.206262748,23954874.335840724,48.2,-665.2000732421875,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G06,23650291.11574647,17370910.1363925,3948260.5404672353,22238044.021186765,47.8,-424.8306274414063,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G09,11554213.767089669,22888506.219650384,-14819589.071832718,26102820.22423438,33.2,-472.5372314453125,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G16,1129716.3145880196,27987576.025529694,-9568193.629636217,26541884.43369498,47.1,125.9744110107422,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G17,21938725.21914854,2381763.679741375,19733274.998820737,22262877.90010305,47.8,-100.96150207519533,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G19,22724310.921697702,13967531.095347458,1970769.4654277712,19085925.146225307,47.5,472.0995788574219,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G21,12836151.808158273,9040050.082691813,21293220.371624146,18959324.069958992,48.3,-295.9951171875,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G26,21688719.473341547,3636087.7685820814,15008373.353495415,19110988.374467075,47.7,578.5274047851562,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G28,4828977.262158399,-14574927.140097003,21716834.89111182,23360184.87066408,47.7,343.060791015625,G,,,,,,,,
2024-05-06 18:25:27.417843+00:00,G31,25255622.865411997,-7258283.866787074,3976470.470772683,20817101.62806631,35.9,347.8800048828125,E,,,,,,,,
2024-05-06 18:25:27.417843+00:00,R06,1679269.456029185,24097951.82006009,-10846247.525127845,23805429.46577371,37.0,-336.9602355957031,E,,,,,,,,
2024-05-06 18:25:27.417843+00:00,C24,21172346.99423793,-13390138.581507703,9479948.032745663,22480235.87249744,38.4,11.96084213256836,E,,,,,,,,
2024-05-06 18:25:27.417843+00:00,C21,13842395.970693454,-15266025.63485158,16353624.048599515,22107089.93252691,43.2,523.8893432617188,E,,,,,,,,
2024-05-06 18:25:27.417843+00:00,E04,20941417.45231524,16836158.255049925,-3160979.78334535,20225367.526094727,39.6,335.6046142578125,E,,,,,,,,
2024-05-06 18:25:27.417843+00:00,E10,-4218945.250874354,25852946.724378508,2802263.5621077367,22559761.984332405,37.4,581.913818359375,E,,,,,,,,
2024-05-06 18:25:27.417843+00:00,E31,-7111594.196081813,13599251.404996406,21665293.34550413,22329188.229505304,35.3,-419.39447021484375,E,,,,,,,,
2024-05-06 18:25:27.417843+00:00,E36,2839473.237014689,19086038.047486547,17863361.99312569,19856003.69098558,36.9,-181.205322265625,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G01,2489309.5181707647,16984399.824345008,24128603.463849694,23343332.32280764,48.1,356.2182312011719,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G02,28446811.289416797,-7658379.584091348,2852806.849330466,24606891.607719067,40.5,-144.17129516601562,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G03,21239671.449896537,6891142.500110274,19429671.395877503,21843818.28563723,36.5,-129.16297912597656,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G04,18778031.64070365,21937723.88339747,-6516762.789306412,23955396.27097996,48.4,-666.3323364257812,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G06,23650699.733418133,17371047.81300393,3945218.403046583,22238380.06495403,48.5,-425.70599365234375,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G09,11553185.596020916,22887422.78591674,-14822063.093226451,26103400.918789715,47.2,125.30838012695312,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G16,1129594.764681236,27988530.806037717,-9565415.959302686,26541457.53126572,48.6,-101.80711364746094,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G17,7563608.80037079,-14443665.602121808,24696936.801886808,26078945.881544583,48.2,471.1100158691406,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G19,21940288.49395973,2382988.7067159303,19731390.39340183,22262696.81761725,48.8,-297.1911315917969,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G21,22724334.82514508,13967831.521042136,1967610.5962369656,19086295.38950595,48.0,577.60791015625,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G26,12835654.481713455,9042735.07615705,21292398.015880883,18959183.77620688,48.4,342.3383178710937,G,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G28,21686983.816109903,3636874.8780970257,15010680.23247202,19110870.85853189,35.9,347.8160705566406,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,G31,4831099.667943741,-14573198.680778146,21717535.54466516,23359525.621887334,34.4,-338.149658203125,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,R06,25255253.11769443,-7257827.886051593,3979582.504894681,20816685.217712533,39.1,11.332773208618164,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,C24,21173496.229968347,-13390275.786720049,9477074.17653667,22480360.885107502,44.9,523.4080200195312,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,C21,13844501.563027496,-15266371.856367508,16351503.983683528,22106986.50668824,37.9,335.101806640625,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,E04,20940939.812174108,16836070.391174953,-3164058.6917792694,20225841.2028826,38.1,581.3921508789062,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,E10,-4219316.258981319,25852535.474008817,2805369.492533589,22559465.79142564,36.8,-419.6964111328125,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,E31,-7113798.344612675,13597600.388711428,21665605.51167636,22329765.62626345,25.4,-528.47412109375,E,,,,,,,,
2024-05-06 18:25:28.417843+00:00,E36,2837576.2773699826,19084674.29639838,17865138.565625332,19856352.65174891,35.9,-182.0516815185547,E,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G01,2487025.687643175,16985190.51776956,24128282.806595422,23343683.0782168,46.1,356.7720947265625,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G02,28446523.719002426,-7658338.661440372,2855793.734004267,24606552.23692824,38.3,-143.34909057617188,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G03,21237814.82154732,6891734.410632642,19431493.10849354,21843829.97316766,37.0,-128.6734161376953,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G04,18777650.675725177,21937165.635183506,-6519743.272176159,23955920.91090294,45.8,-666.637451171875,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G06,23651108.13371102,17371185.255645636,3942176.2049968857,22238713.11600896,46.2,-425.7345275878906,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G09,11552157.151056722,22886339.27260107,-14824536.88712828,26103979.510593813,44.7,125.5318603515625,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G16,1129473.34265544,27989485.32284944,-9562638.14203209,26541042.91378974,46.3,-101.42564392089844,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G17,21941851.727012902,2384213.4817582443,19729505.48482627,22262517.8466078,45.8,471.2717895507813,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G19,22724358.419782914,13968131.72658234,1964451.6856127032,19086624.860352848,46.2,-297.4882507324219,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G21,12835157.338834196,9045419.995641492,21291575.201761484,18959038.980298597,46.0,577.6364135742188,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G26,21685247.93092896,3637662.1833341895,15012986.794493452,19110739.251545884,46.2,343.2157592773437,G,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G28,4833222.249379669,-14571470.299630554,21718235.73817265,23358835.18957149,33.0,348.2754821777344,E,,,,,,,,
2024-05-06 18:25:29.417843+00:00,G31,25254883.03445028,-7257371.735793203,3982694.454798499,20816239.429917198,36.5,-337.83056640625,E,,,,,,,,
2024-05-06 18:25:29.417843+00:00,R06,21174645.11910463,-13390412.952961992,9474200.123603808,22480475.41013672,38.0,11.990342140197754,E,,,,,,,,
2024-05-06 18:25:29.417843+00:00,C24,13846606.875497475,-15266718.131962916,16349383.56069226,22106872.59326871,44.8,523.8751831054688,E,,,,,,,,
2024-05-06 18:25:29.417843+00:00,C21,20940461.8490186,16835982.347615197,-3167137.5367322024,20226292.3863398,37.1,335.5067749023437,E,,,,,,,,
2024-05-06 18:25:29.417843+00:00,E04,-4219687.257557481,25852123.85153566,2808475.3619943266,22559148.911285747,35.2,581.7318115234375,E,,,,,,,,
2024-05-06 18:25:29.417843+00:00,E10,-7116002.620426912,13595949.476538472,21665917.21644133,22330321.742481057,34.0,-419.16937255859375,E,,,,,,,,
2024-05-06 18:25:29.417843+00:00,E31,2835679.0715575293,19083310.50500872,17866914.746586725,19856676.126469232,34.8,-181.51144409179688,E,,,,,,,,
2024-05-06 18:25:30.417843+00:00,G01,2484741.9474540846,16985981.37390313,24127961.778940987,23344028.136129875,45.8,357.1983642578125,G,,,,,,,,
2024-05-06 18:25:30.417843+00:00,G02,28446235.86847116,-7658297.619805546,2858780.574760661,24606213.18024133,40.7,-143.3798370361328,G,,,,,,,,
2024-05-06 18:25:30.417843+00:00,G03,21235958.066062827,6892326.522667402,19433314.522412945,21843841.95735179,38.0,-127.9527816772461,G,,,,,,,,
2024-05-06 18:25:30.417843+00:00,G04,18777269.440639257,21936607.22212935,-6522723.654862103,23956444.6434146,45.7,-665.4855346679688,G,,,,,,,,
