# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 14 Manufacturer: samsung Model: SM-S918B
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-49.98,1575420000,4
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-52.92,1602000000,3
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-59.25,1561098000,5
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-53.8,1575420000,6
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-39.51,1176450000,1
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-39.51,1176450000,4
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-39.51,1176450000,6
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-39.51,1176450000,5
Agc,1713419559414,498879969000000,18,0.0,-1396955897445928443,0.5963258743286133,112881.83182477951,-0.9765624737812494,267.7059272669994,11,-53.8,1575420000,5
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-50.01,1575420000,1
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-50.01,1575420000,4
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-52.9,1602000000,3
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-59.21,1561098000,5
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-53.82,1575420000,6
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-39.51,1176450000,1
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-39.51,1176450000,4
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-39.51,1176450000,6
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-39.51,1176450000,5
Agc,1713419560414,498880969000000,18,0.0,-1396955897445928446,0.6682476997375488,113146.43174409866,-2.9296875207535953,267.937436099856,11,-53.82,1575420000,5
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-49.98,1575420000,1
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-49.98,1575420000,4
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-52.89,1602000000,3
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-59.2,1561098000,5
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-53.8,1575420000,6
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-39.59,1176450000,1
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-39.59,1176450000,4
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-39.59,1176450000,6
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-39.59,1176450000,5
Agc,1713419561414,498881969000000,18,0.0,-1396955897445928487,0.3324265480041504,113283.41066837311,-0.9765624737812494,266.3356301245171,11,-53.8,1575420000,5
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-50.05,1575420000,1
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-50.05,1575420000,4
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-53.04,1602000000,3
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-59.1,1561098000,5
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-53.86,1575420000,6
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-40.1,1176450000,1
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-40.1,1176450000,4
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-40.1,1176450000,6
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-40.1,1176450000,5
Agc,1713419562414,498882969000000,18,0.0,-1396955897445928318,0.09552764892578125,112519.56969499588,1.9531249475624988,266.3356301245171,12,-53.86,1575420000,5
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-50.05,1575420000,1
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-50.05,1575420000,4
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-53.1,1602000000,3
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-59.07,1561098000,5
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-53.9,1575420000,6
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-40.13,1176450000,1
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-40.13,1176450000,4
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-40.13,1176450000,6
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-40.13,1176450000,5
Agc,1713419563414,498883969000000,18,0.0,-1396955897445928334,0.009724140167236328,111936.69587373734,-0.9765624737812494,266.3356301245171,12,-53.9,1575420000,5
Fix,FLP,32.1050824000,35.2054617000,667.5,0.0042612823,20.0,,1713419561245,1.5,,564712387000000,0.9979012,0,,,
Fix,NLP,32.1050824000,35.2054617000,667.5,,20.0,,1713419561244,,,564712387000000,1.0,0,,,
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-49.98,1575420000,1
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-49.98,1575420000,4
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-52.89,1602000000,3
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-59.15,1561098000,5
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-53.8,1575420000,6
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-39.51,1176450000,1
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-39.51,1176450000,4
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-39.51,1176450000,6
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-39.51,1176450000,5
Agc,1713419564414,498884969000000,18,0.0,-1396955897445928428,0.40062952041625977,112000.87517499924,-1.9531249475624988,267.0114007684297,12,-53.8,1575420000,5
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-49.96,1575420000,1
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-49.96,1575420000,4
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-52.85,1602000000,3
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-59.1,1561098000,5
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-53.75,1575420000,6
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-39.35,1176450000,1
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-39.35,1176450000,4
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-39.35,1176450000,6
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-39.35,1176450000,5
Agc,1713419565414,498885969000000,18,0.0,-1396955897445928432,0.49652528762817383,112264.81944322586,-3.9062498951249975,267.2804467595212,12,-53.75,1575420000,5
Status,,2,0,5,24,1561097980,18.60,324.1105,50.222095,1,1,0,13.6
Status,,2,1,6,5,1575420030,18.60,257.136,42.00817,1,1,0,13.6
Raw,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,24,0.0,16399,366770340139153,122,22.9,-319.8321838378906,5.691500186920166,16,0.0,0.0,1561097980,,,,0,0.0,5,-59.07,18.599999999999998,-1529.8797607421875,21.58974838256836,,,I,564717045102175
Raw,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,5,0.0,23567,366784336412722,122,22.9,213.8996124267578,6.675500392913818,16,0.0,0.0,1575420030,,,,0,0.0,6,-53.83,18.599999999999998,-1467.3328857421875,26.5100154876709,,,C,564717045102175
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-50.01,1575420000,1
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-50.01,1575420000,4
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-53.03,1602000000,3
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-59.07,1561098000,5
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-53.83,1575420000,6
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-39.59,1176450000,1
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-39.59,1176450000,4
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-39.59,1176450000,6
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-39.59,1176450000,5
Agc,1713419566414,498886969000000,18,0.0,-1396955897445928434,0.5444731712341309,112529.03193235397,-1.9531249475624988,267.5494927506128,12,-53.83,1575420000,5
Status,,2,0,5,24,1561097980,18.60,324.1105,50.222095,1,1,0,13.6
Status,,2,1,6,5,1575420030,18.60,257.136,42.00817,1,1,0,13.6
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-49.98,1575420000,1
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-49.98,1575420000,4
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-52.91,1602000000,3
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-59.16,1561098000,5
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-53.8,1575420000,6
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-39.67,1176450000,1
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-39.67,1176450000,4
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-39.67,1176450000,6
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-39.67,1176450000,5
Agc,1713419567414,498887969000000,18,0.0,-1396955897445928432,0.49652528762817383,112793.39343309402,1.9531249475624988,267.69966683247344,12,-53.8,1575420000,5
Status,,2,0,5,24,1561097980,18.60,324.1105,50.222095,1,1,0,13.6
Status,,2,1,6,5,1575420030,18.60,257.136,42.00817,1,1,0,13.6
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-50.05,1575420000,1
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-50.05,1575420000,4
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-53.18,1602000000,3
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-59.05,1561098000,5
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-53.86,1575420000,6
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-39.83,1176450000,1
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-39.83,1176450000,4
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-39.83,1176450000,6
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-39.83,1176450000,5
Agc,1713419568414,498888969000000,18,0.0,-1396955897445928431,0.4725513458251953,113057.85179138184,0.9765624737812494,267.79352245252124,12,-53.86,1575420000,5
Fix,NLP,32.1050823000,35.2054617000,667.5,,20.0,,1713419566280,,,564717423000000,1.0,0,,,
Fix,FLP,32.1050823000,35.2054617000,667.5,0.0028833053,20.0,,1713419566280,1.5,,564717423000000,0.9933711,0,,,
Status,,2,0,5,24,1561097980,19.50,324.1105,50.222095,1,1,0,14.5
Status,,2,1,6,5,1575420030,18.60,257.136,42.00817,1,1,0,13.6
Raw,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,24,0.0,16399,366773340142396,106,23.8,-318.91998291015625,2.7664999961853027,16,0.0,0.0,1561097980,,,,0,0.0,5,-59.03,19.5,-1529.8797607421875,21.58974838256836,,,I,564720052443684
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-50.08,1575420000,1
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-50.08,1575420000,4
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-53.26,1602000000,3
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-59.03,1561098000,5
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-53.9,1575420000,6
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-39.83,1176450000,1
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-39.83,1176450000,4
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-39.83,1176450000,6
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-39.83,1176450000,5
Agc,1713419569414,498889969000000,18,0.0,-1396955897445928434,0.5444731712341309,113320.84983587265,-2.9296875207535953,266.3356301245171,12,-53.9,1575420000,5
Status,,2,0,5,24,1561097980,19.50,324.1105,50.222095,1,1,0,14.5
Status,,2,1,6,5,1575420030,18.60,257.136,42.00817,1,1,0,13.6
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-50.03,1575420000,1
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-50.03,1575420000,4
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-53.02,1602000000,3
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-59.2,1561098000,5
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-53.86,1575420000,6
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-40.07,1176450000,1
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-40.07,1176450000,4
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-40.07,1176450000,6
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-40.07,1176450000,5
Agc,1713419570414,498890969000000,18,0.0,-1396955897445928432,0.49652528762817383,113583.84788036346,1.9531249475624988,266.3356301245171,12,-53.86,1575420000,5
Status,,2,0,5,24,1561097980,19.50,324.1105,50.222095,1,1,0,14.5
Status,,2,1,6,5,1575420030,18.60,257.136,42.00817,1,1,0,13.6
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-50.1,1575420000,1
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-50.1,1575420000,4
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-53.24,1602000000,3
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-59.1,1561098000,5
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-53.9,1575420000,6
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-40.22,1176450000,1
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-40.22,1176450000,4
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-40.22,1176450000,6
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-40.22,1176450000,5
Agc,1713419571414,498891969000000,18,0.0,-1396955897445928388,0.4624013900756836,113539.01773691177,0.9765624737812494,266.3356301245171,12,-53.9,1575420000,5
Status,,2,0,5,24,1561097980,19.50,324.1105,50.222095,1,1,0,14.5
Status,,2,1,6,5,1575420030,18.60,257.136,42.00817,1,1,0,13.6
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-49.98,1575420000,1
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-49.98,1575420000,4
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-52.92,1602000000,3
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-59.21,1561098000,5
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-53.8,1575420000,6
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-39.83,1176450000,1
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-39.83,1176450000,4
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-39.83,1176450000,6
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-39.83,1176450000,5
Agc,1713419572414,498892969000000,18,0.0,-1396955897445928169,0.6063284873962402,113654.9562215805,1.9531249475624988,267.0238961885608,12,-53.8,1575420000,5
Fix,NLP,32.1050818000,35.2054655000,667.5,,20.0,,1713419571254,,,564722397000000,1.0438683,0,,,
Fix,FLP,32.1050818000,35.2054654000,667.5,0.06835732,20.0,,1713419571254,1.5,,564722397000000,1.0085281,0,,,
